date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:41	20029/20029	---M--	200	added ('OK')	image/png	etag:%2263a13115-4e3d%22	https://centrodecancerhn.org/wp-content/uploads/2019/02/Disen%cc%83o-sin-ti%cc%81tulo-5.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/02/Disen%cc%83o-sin-ti%cc%81tulo-5.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:41	548998/548998	---M--	200	added ('OK')	image/png	etag:%2263a13116-86086%22	https://centrodecancerhn.org/wp-content/uploads/2019/04/Imagen-.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/04/Imagen-.png	(from https://centrodecancerhn.org/relevo-por-la-vida/)
20:28:41	4151/4151	---MCZ	200	added ('OK')	text/css	etag:W/%2263c860d8-1037%22	https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-14.css?ver=1674076376	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/elementor/css/post-1431fc.css	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:42	14354/14354	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:51%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/14	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/14.json	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:42	2129/2129	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:51%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fhazte-voluntario%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embede96e.json	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:28:52%20GMT	https://centrodecancerhn.org/?p=14	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/index0b69.html	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:42	2289/2289	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:28:52%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fhazte-voluntario%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embed9715	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:43	111754/111754	---M--	200	added ('OK')	image/png	etag:%2263a13116-1b48a%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/Disen%cc%83o-sin-ti%cc%81tulo-18.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/Disen%cc%83o-sin-ti%cc%81tulo-18.png	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:43	120442/120442	---M--	200	added ('OK')	image/png	etag:%2263a13115-1d67a%22	https://centrodecancerhn.org/wp-content/uploads/2019/02/Imagenrrrr-1-300x228.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/02/Imagenrrrr-1-300x228.png	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:43	122969/122969	---M--	200	added ('OK')	image/png	etag:%2263a13116-1e059%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/Disen%cc%83o-sin-ti%cc%81tulo-19.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/Disen%cc%83o-sin-ti%cc%81tulo-19.png	(from https://centrodecancerhn.org/hazte-voluntario/)
20:28:43	162/162	---M-Z	200	added ('OK')	text/css	etag:%22a2-5f29047c5ce34-gzip%22	https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-1327.css?ver=1674076376	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/elementor/css/post-132731fc.css	(from https://centrodecancerhn.org/donar-en-bancos/)
20:28:44	11377/11377	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:54%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/1327	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/1327.json	(from https://centrodecancerhn.org/donar-en-bancos/)
20:28:45	2124/2124	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:54%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fdonar-en-bancos%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embedca7b.json	(from https://centrodecancerhn.org/donar-en-bancos/)
20:28:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:28:54%20GMT	https://centrodecancerhn.org/?p=1327	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/index164e.html	(from https://centrodecancerhn.org/donar-en-bancos/)
20:28:45	2284/2284	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:28:55%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fdonar-en-bancos%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embed34c1	(from https://centrodecancerhn.org/donar-en-bancos/)
20:28:46	25104/25104	---M--	200	added ('OK')	image/png	etag:%2263a13115-6210%22	https://centrodecancerhn.org/wp-content/uploads/2019/02/Disen%cc%83o-sin-ti%cc%81tulo-4.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/02/Disen%cc%83o-sin-ti%cc%81tulo-4.png	(from https://centrodecancerhn.org/donar-en-bancos/)
20:28:46	704/704	---M-Z	200	added ('OK')	text/css	etag:%222c0-5f28eeb76378f-gzip%22	https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-1392.css?ver=1674070533	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/elementor/css/post-139262b9.css	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:47	10960/10960	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:56%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/1392	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/1392.json	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:47	2154/2154	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:28:56%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fempresas-que-ayudaron%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embedf7de.json	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:28:57%20GMT	https://centrodecancerhn.org/?p=1392	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/indexd486.html	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:48	2314/2314	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:28:57%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fempresas-que-ayudaron%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embed44d7	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:48	8480/8480	---M--	200	added ('OK')	image/png	etag:%2263a13115-2120%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/1.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/1.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:48	6695/6695	---M--	200	added ('OK')	image/png	etag:%2263a13115-1a27%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/2.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/2.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:48	29971/29971	---M--	200	added ('OK')	image/png	etag:%2263a13115-7513%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/3.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/3.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:48	5774/5774	---M--	200	added ('OK')	image/png	etag:%2263a13115-168e%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/4.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/4.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:49	10823/10823	---M--	200	added ('OK')	image/png	etag:%2263a13115-2a47%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/5.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/5.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:49	10624/10624	---M--	200	added ('OK')	image/png	etag:%2263a13115-2980%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/6.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/6.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:49	9497/9497	---M--	200	added ('OK')	image/png	etag:%2263a13115-2519%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/7.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/7.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:49	38447/38447	---M--	200	added ('OK')	image/png	etag:%2263a13115-962f%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/8.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/8.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:50	6452/6452	---M--	200	added ('OK')	image/png	etag:%2263a13115-1934%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/9.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/9.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:50	7841/7841	---M--	200	added ('OK')	image/png	etag:%2263a13115-1ea1%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/10.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/10.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:50	7610/7610	---M--	200	added ('OK')	image/png	etag:%2263a13115-1dba%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/11.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/11.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:50	14497/14497	---M--	200	added ('OK')	image/png	etag:%2263a13115-38a1%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/12.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/12.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:51	33327/33327	---M--	200	added ('OK')	image/png	etag:%2263a13115-822f%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/13.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/13.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:51	6392/6392	---M--	200	added ('OK')	image/png	etag:%2263a13115-18f8%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/14.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/14.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:51	22753/22753	---M--	200	added ('OK')	image/png	etag:%2263a13115-58e1%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/15.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/15.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:51	13654/13654	---M--	200	added ('OK')	image/png	etag:%2263a13115-3556%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/16.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/16.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:51	41928/41928	---M--	200	added ('OK')	image/png	etag:%2263a13115-a3c8%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/17.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/17.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:52	13795/13795	---M--	200	added ('OK')	image/png	etag:%2263a13115-35e3%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/18.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/18.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:52	6667/6667	---M--	200	added ('OK')	image/png	etag:%2263a13115-1a0b%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/19.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/19.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:52	9214/9214	---M--	200	added ('OK')	image/png	etag:%2263a13115-23fe%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/20.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/20.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:52	8954/8954	---M--	200	added ('OK')	image/png	etag:%2263a13115-22fa%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/21.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/21.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:53	11271/11271	---M--	200	added ('OK')	image/png	etag:%2263a13115-2c07%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/22.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/22.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:53	11180/11180	---M--	200	added ('OK')	image/png	etag:%2263a13115-2bac%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/23.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/23.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:53	9642/9642	---M--	200	added ('OK')	image/png	etag:%2263a13115-25aa%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/24.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/24.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:53	19525/19525	---M--	200	added ('OK')	image/png	etag:%2263a13115-4c45%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/25.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/25.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:54	7249/7249	---M--	200	added ('OK')	image/png	etag:%2263a13115-1c51%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/26.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/26.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:54	12363/12363	---M--	200	added ('OK')	image/png	etag:%2263a13115-304b%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/27.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/27.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:54	24828/24828	---M--	200	added ('OK')	image/png	etag:%2263a13115-60fc%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/28.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/28.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:54	10740/10740	---M--	200	added ('OK')	image/png	etag:%2263a13115-29f4%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/29.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/29.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:54	13556/13556	---M--	200	added ('OK')	image/png	etag:%2263a13115-34f4%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/30.png	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/30.png	(from https://centrodecancerhn.org/empresas-que-ayudaron/)
20:28:55	6702/6702	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:29:05%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/1821	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/1821.json	(from https://centrodecancerhn.org/junta-directiva-ahlcancer/)
20:28:55	2144/2144	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:29:05%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fjunta-directiva-ahlcancer%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embed6cc3.json	(from https://centrodecancerhn.org/junta-directiva-ahlcancer/)
20:28:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:29:05%20GMT	https://centrodecancerhn.org/?p=1821	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/index2591.html	(from https://centrodecancerhn.org/junta-directiva-ahlcancer/)
20:28:56	2304/2304	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:29:05%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fjunta-directiva-ahlcancer%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embedbe64	(from https://centrodecancerhn.org/junta-directiva-ahlcancer/)
20:28:56	4464/4464	---MCZ	200	added ('OK')	text/css	etag:W/%2263c847ad-1170%22	https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-11.css?ver=1674069933	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/elementor/css/post-11d5e8.css	(from https://centrodecancerhn.org/acerca-de/)
20:28:57	20402/20402	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:29:06%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/11	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/11.json	(from https://centrodecancerhn.org/acerca-de/)
20:28:57	2094/2094	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:29:07%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Facerca-de%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embede05d.json	(from https://centrodecancerhn.org/acerca-de/)
20:28:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:29:07%20GMT	https://centrodecancerhn.org/?p=11	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/index5757.html	(from https://centrodecancerhn.org/acerca-de/)
20:28:58	2254/2254	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:29:07%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Facerca-de%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embed9028	(from https://centrodecancerhn.org/acerca-de/)
20:28:58	10487/10487	---MCZ	200	added ('OK')	text/css	etag:W/%2263c812d1-28f7%22	https://centrodecancerhn.org/wp-content/uploads/elementor/css/post-1404.css?ver=1674056401	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/elementor/css/post-14045f3e.css	(from https://centrodecancerhn.org/historia/)
20:29:00	102603/102603	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:29:09%20GMT	https://centrodecancerhn.org/wp-json/wp/v2/pages/1404	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/wp/v2/pages/1404.json	(from https://centrodecancerhn.org/historia/)
20:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2003%20Apr%202025%2002:29:10%20GMT	https://centrodecancerhn.org/?p=1404	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/indexc64e.html	(from https://centrodecancerhn.org/historia/)
20:29:06	2089/2089	---MCZ	200	added ('OK')	application/json	date:Thu,%2003%20Apr%202025%2002:29:09%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fhistoria%2F	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embede12e.json	(from https://centrodecancerhn.org/historia/)
20:29:06	2249/2249	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Apr%202025%2002:29:16%20GMT	https://centrodecancerhn.org/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fcentrodecancerhn.org%2Fhistoria%2F&format=xml	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-json/oembed/1.0/embedb678	(from https://centrodecancerhn.org/historia/)
20:29:07	30700/30700	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-77ec%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-2-300x226.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-2-300x226.jpg	(from https://centrodecancerhn.org/historia/)
20:29:07	40013/40013	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-9c4d%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-248x300.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-248x300.jpg	(from https://centrodecancerhn.org/historia/)
20:29:07	31069/31069	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-795d%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-3-300x255.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-3-300x255.jpg	(from https://centrodecancerhn.org/historia/)
20:29:08	314598/314598	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-4cce6%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-5.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-5.jpg	(from https://centrodecancerhn.org/historia/)
20:29:08	32517/32517	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-7f05%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-5-300x215.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-5-300x215.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	342501/342501	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-539e5%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-4.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-4.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	38002/38002	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-9472%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-4-300x251.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-4-300x251.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	371766/371766	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-5ac36%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-6.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-6.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	25592/25592	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-63f8%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-6-300x225.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-6-300x225.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	337234/337234	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-52552%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-7.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-7.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	33679/33679	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-838f%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-7-300x225.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-7-300x225.jpg	(from https://centrodecancerhn.org/historia/)
20:29:09	315551/315551	---M--	200	added ('OK')	image/jpeg	etag:%2263a13115-4d09f%22	https://centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-3.jpg	C:/Users/Jared%20Garcia/Desktop/emma-site/emma-site/centrodecancerhn.org/wp-content/uploads/2019/03/CCERC-3.jpg	(from https://centrodecancerhn.org/historia/)
